character_id,utterance_id,episode_id,turn_index
char__dragon,utt__train_ep_006845__006,train_ep_006845,6
char__king,utt__train_ep_006845__007,train_ep_006845,7
char__dragon,utt__train_ep_006845__008,train_ep_006845,8
char__king,utt__train_ep_006858__000,train_ep_006858,0
char__fool,utt__train_ep_006858__001,train_ep_006858,1
char__king,utt__train_ep_006858__002,train_ep_006858,2
char__fool,utt__train_ep_006858__003,train_ep_006858,3
char__king,utt__train_ep_006858__004,train_ep_006858,4
char__fool,utt__train_ep_006858__005,train_ep_006858,5
char__king,utt__train_ep_006858__006,train_ep_006858,6
char__fool,utt__train_ep_006858__007,train_ep_006858,7
char__king,utt__train_ep_006858__008,train_ep_006858,8
char__fool,utt__train_ep_006858__009,train_ep_006858,9
char__king,utt__train_ep_006858__010,train_ep_006858,10
char__fool,utt__train_ep_006858__011,train_ep_006858,11
char__king,utt__train_ep_006858__012,train_ep_006858,12
char__fool,utt__train_ep_006858__013,train_ep_006858,13
char__king,utt__train_ep_006961__000,train_ep_006961,0
char__debtor,utt__train_ep_006961__001,train_ep_006961,1
char__king,utt__train_ep_006961__002,train_ep_006961,2
char__debtor,utt__train_ep_006961__003,train_ep_006961,3
char__king,utt__train_ep_006961__004,train_ep_006961,4
char__debtor,utt__train_ep_006961__005,train_ep_006961,5
char__king,utt__train_ep_006961__006,train_ep_006961,6
char__debtor,utt__train_ep_006961__007,train_ep_006961,7
char__king,utt__train_ep_006961__008,train_ep_006961,8
char__debtor,utt__train_ep_006961__009,train_ep_006961,9
char__king,utt__train_ep_006961__010,train_ep_006961,10
char__debtor,utt__train_ep_006961__011,train_ep_006961,11
char__king,utt__train_ep_006961__012,train_ep_006961,12
char__debtor,utt__train_ep_006961__013,train_ep_006961,13
char__brother,utt__train_ep_007005__000,train_ep_007005,0
char__king,utt__train_ep_007005__001,train_ep_007005,1
char__brother,utt__train_ep_007005__002,train_ep_007005,2
char__king,utt__train_ep_007005__003,train_ep_007005,3
char__brother,utt__train_ep_007005__004,train_ep_007005,4
char__king,utt__train_ep_007005__005,train_ep_007005,5
char__brother,utt__train_ep_007005__006,train_ep_007005,6
char__king,utt__train_ep_007005__007,train_ep_007005,7
char__brother,utt__train_ep_007005__008,train_ep_007005,8
char__king,utt__train_ep_007005__009,train_ep_007005,9
char__brother,utt__train_ep_007005__010,train_ep_007005,10
char__king,utt__train_ep_007005__011,train_ep_007005,11
char__brother,utt__train_ep_007005__012,train_ep_007005,12
char__king,utt__train_ep_007005__013,train_ep_007005,13
char__guard,utt__train_ep_007028__000,train_ep_007028,0
char__king,utt__train_ep_007028__001,train_ep_007028,1
char__guard,utt__train_ep_007028__002,train_ep_007028,2
char__king,utt__train_ep_007028__003,train_ep_007028,3
char__guard,utt__train_ep_007028__004,train_ep_007028,4
char__king,utt__train_ep_007028__005,train_ep_007028,5
char__guard,utt__train_ep_007028__006,train_ep_007028,6
char__king,utt__train_ep_007028__007,train_ep_007028,7
char__guard,utt__train_ep_007028__008,train_ep_007028,8
char__king,utt__train_ep_007028__009,train_ep_007028,9
char__guard,utt__train_ep_007028__010,train_ep_007028,10
char__king,utt__train_ep_007028__011,train_ep_007028,11
char__guard,utt__train_ep_007028__012,train_ep_007028,12
char__king,utt__train_ep_007028__013,train_ep_007028,13
char__king,utt__train_ep_007031__000,train_ep_007031,0
char__servant,utt__train_ep_007031__001,train_ep_007031,1
char__king,utt__train_ep_007031__002,train_ep_007031,2
char__servant,utt__train_ep_007031__003,train_ep_007031,3
char__king,utt__train_ep_007031__004,train_ep_007031,4
char__servant,utt__train_ep_007031__005,train_ep_007031,5
char__king,utt__train_ep_007031__006,train_ep_007031,6
char__servant,utt__train_ep_007031__007,train_ep_007031,7
char__king,utt__train_ep_007031__008,train_ep_007031,8
char__servant,utt__train_ep_007031__009,train_ep_007031,9
char__king,utt__train_ep_007031__010,train_ep_007031,10
char__servant,utt__train_ep_007031__011,train_ep_007031,11
char__king,utt__train_ep_007031__012,train_ep_007031,12
char__servant,utt__train_ep_007031__013,train_ep_007031,13
char__king,utt__train_ep_007033__000,train_ep_007033,0
char__priests,utt__train_ep_007033__001,train_ep_007033,1
char__king,utt__train_ep_007033__002,train_ep_007033,2
char__priests,utt__train_ep_007033__003,train_ep_007033,3
char__king,utt__train_ep_007033__004,train_ep_007033,4
char__priests,utt__train_ep_007033__005,train_ep_007033,5
char__king,utt__train_ep_007033__006,train_ep_007033,6
char__priests,utt__train_ep_007033__007,train_ep_007033,7
char__king,utt__train_ep_007033__008,train_ep_007033,8
char__priests,utt__train_ep_007033__009,train_ep_007033,9
char__king,utt__train_ep_007033__010,train_ep_007033,10
char__priests,utt__train_ep_007033__011,train_ep_007033,11
char__king,utt__train_ep_007033__012,train_ep_007033,12
char__priests,utt__train_ep_007033__013,train_ep_007033,13
char__king,utt__train_ep_007038__000,train_ep_007038,0
char__townperson,utt__train_ep_007038__001,train_ep_007038,1
char__king,utt__train_ep_007038__002,train_ep_007038,2
char__townperson,utt__train_ep_007038__003,train_ep_007038,3
char__king,utt__train_ep_007038__004,train_ep_007038,4
char__townperson,utt__train_ep_007038__005,train_ep_007038,5
char__king,utt__train_ep_007038__006,train_ep_007038,6
char__townperson,utt__train_ep_007038__007,train_ep_007038,7
char__king,utt__train_ep_007038__008,train_ep_007038,8
char__townperson,utt__train_ep_007038__009,train_ep_007038,9
char__king,utt__train_ep_007038__010,train_ep_007038,10
char__townperson,utt__train_ep_007038__011,train_ep_007038,11
char__king,utt__train_ep_007038__012,train_ep_007038,12
char__townperson,utt__train_ep_007038__013,train_ep_007038,13
char__king,utt__train_ep_007066__000,train_ep_007066,0
char__servant,utt__train_ep_007066__001,train_ep_007066,1
char__king,utt__train_ep_007066__002,train_ep_007066,2
char__servant,utt__train_ep_007066__003,train_ep_007066,3
char__king,utt__train_ep_007066__004,train_ep_007066,4
char__servant,utt__train_ep_007066__005,train_ep_007066,5
char__king,utt__train_ep_007066__006,train_ep_007066,6
char__servant,utt__train_ep_007066__007,train_ep_007066,7
char__king,utt__train_ep_007066__008,train_ep_007066,8
char__servant,utt__train_ep_007066__009,train_ep_007066,9
char__king,utt__train_ep_007066__010,train_ep_007066,10
char__servant,utt__train_ep_007066__011,train_ep_007066,11
char__king,utt__train_ep_007066__012,train_ep_007066,12
char__servant,utt__train_ep_007066__013,train_ep_007066,13
char__king,utt__train_ep_007120__000,train_ep_007120,0
char__knight,utt__train_ep_007120__001,train_ep_007120,1
char__king,utt__train_ep_007120__002,train_ep_007120,2
char__knight,utt__train_ep_007120__003,train_ep_007120,3
char__king,utt__train_ep_007120__004,train_ep_007120,4
char__knight,utt__train_ep_007120__005,train_ep_007120,5
char__king,utt__train_ep_007120__006,train_ep_007120,6
char__knight,utt__train_ep_007120__007,train_ep_007120,7
char__king,utt__train_ep_007120__008,train_ep_007120,8
char__knight,utt__train_ep_007120__009,train_ep_007120,9
char__king,utt__train_ep_007120__010,train_ep_007120,10
char__knight,utt__train_ep_007120__011,train_ep_007120,11
char__king,utt__train_ep_007120__012,train_ep_007120,12
char__knight,utt__train_ep_007120__013,train_ep_007120,13
char__subject,utt__train_ep_007123__000,train_ep_007123,0
char__king,utt__train_ep_007123__001,train_ep_007123,1
char__subject,utt__train_ep_007123__002,train_ep_007123,2
char__king,utt__train_ep_007123__003,train_ep_007123,3
char__subject,utt__train_ep_007123__004,train_ep_007123,4
char__king,utt__train_ep_007123__005,train_ep_007123,5
char__king,utt__train_ep_007125__000,train_ep_007125,0
char__person,utt__train_ep_007125__001,train_ep_007125,1
char__king,utt__train_ep_007125__002,train_ep_007125,2
char__person,utt__train_ep_007125__003,train_ep_007125,3
char__king,utt__train_ep_007125__004,train_ep_007125,4
char__person,utt__train_ep_007125__005,train_ep_007125,5
char__king,utt__train_ep_007125__006,train_ep_007125,6
char__person,utt__train_ep_007125__007,train_ep_007125,7
char__king,utt__train_ep_007125__008,train_ep_007125,8
char__person,utt__train_ep_007125__009,train_ep_007125,9
char__king,utt__train_ep_007125__010,train_ep_007125,10
char__person,utt__train_ep_007125__011,train_ep_007125,11
char__king,utt__train_ep_007125__012,train_ep_007125,12
char__person,utt__train_ep_007125__013,train_ep_007125,13
char__blacksmith,utt__train_ep_007147__000,train_ep_007147,0
char__king,utt__train_ep_007147__001,train_ep_007147,1
char__blacksmith,utt__train_ep_007147__002,train_ep_007147,2
char__king,utt__train_ep_007147__003,train_ep_007147,3
char__blacksmith,utt__train_ep_007147__004,train_ep_007147,4
char__king,utt__train_ep_007147__005,train_ep_007147,5
char__blacksmith,utt__train_ep_007147__006,train_ep_007147,6
char__king,utt__train_ep_007147__007,train_ep_007147,7
char__blacksmith,utt__train_ep_007147__008,train_ep_007147,8
char__king,utt__train_ep_007147__009,train_ep_007147,9
char__blacksmith,utt__train_ep_007147__010,train_ep_007147,10
char__king,utt__train_ep_007147__011,train_ep_007147,11
char__blacksmith,utt__train_ep_007147__012,train_ep_007147,12
char__king,utt__train_ep_007147__013,train_ep_007147,13
char__rabbit,utt__train_ep_007158__000,train_ep_007158,0
char__king,utt__train_ep_007158__001,train_ep_007158,1
char__rabbit,utt__train_ep_007158__002,train_ep_007158,2
char__king,utt__train_ep_007158__003,train_ep_007158,3
char__rabbit,utt__train_ep_007158__004,train_ep_007158,4
char__king,utt__train_ep_007158__005,train_ep_007158,5
char__rabbit,utt__train_ep_007158__006,train_ep_007158,6
char__king,utt__train_ep_007158__007,train_ep_007158,7
char__rabbit,utt__train_ep_007158__008,train_ep_007158,8
char__king,utt__train_ep_007158__009,train_ep_007158,9
char__rabbit,utt__train_ep_007158__010,train_ep_007158,10
char__king,utt__train_ep_007158__011,train_ep_007158,11
char__rabbit,utt__train_ep_007158__012,train_ep_007158,12
char__king,utt__train_ep_007158__013,train_ep_007158,13
char__king,utt__train_ep_007160__000,train_ep_007160,0
char__spider,utt__train_ep_007160__001,train_ep_007160,1
char__king,utt__train_ep_007160__002,train_ep_007160,2
char__spider,utt__train_ep_007160__003,train_ep_007160,3
char__king,utt__train_ep_007160__004,train_ep_007160,4
char__spider,utt__train_ep_007160__005,train_ep_007160,5
char__king,utt__train_ep_007160__006,train_ep_007160,6
char__spider,utt__train_ep_007160__007,train_ep_007160,7
char__king,utt__train_ep_007160__008,train_ep_007160,8
char__spider,utt__train_ep_007160__009,train_ep_007160,9
char__king,utt__train_ep_007160__010,train_ep_007160,10
char__spider,utt__train_ep_007160__011,train_ep_007160,11
char__king,utt__train_ep_007160__012,train_ep_007160,12
char__spider,utt__train_ep_007160__013,train_ep_007160,13
char__king,utt__train_ep_007165__000,train_ep_007165,0
char__queen,utt__train_ep_007165__001,train_ep_007165,1
char__king,utt__train_ep_007165__002,train_ep_007165,2
char__queen,utt__train_ep_007165__003,train_ep_007165,3
char__king,utt__train_ep_007165__004,train_ep_007165,4
char__queen,utt__train_ep_007165__005,train_ep_007165,5
char__king,utt__train_ep_007165__006,train_ep_007165,6
char__queen,utt__train_ep_007165__007,train_ep_007165,7
char__king,utt__train_ep_007165__008,train_ep_007165,8
char__queen,utt__train_ep_007165__009,train_ep_007165,9
char__king,utt__train_ep_007165__010,train_ep_007165,10
char__queen,utt__train_ep_007165__011,train_ep_007165,11
char__king,utt__train_ep_007165__012,train_ep_007165,12
char__queen,utt__train_ep_007165__013,train_ep_007165,13
char__queen,utt__train_ep_007166__000,train_ep_007166,0
char__king,utt__train_ep_007166__001,train_ep_007166,1
char__queen,utt__train_ep_007166__002,train_ep_007166,2
char__king,utt__train_ep_007166__003,train_ep_007166,3
char__queen,utt__train_ep_007166__004,train_ep_007166,4
char__king,utt__train_ep_007166__005,train_ep_007166,5
char__queen,utt__train_ep_007166__006,train_ep_007166,6
char__king,utt__train_ep_007166__007,train_ep_007166,7
char__queen,utt__train_ep_007166__008,train_ep_007166,8
char__king,utt__train_ep_007166__009,train_ep_007166,9
char__queen,utt__train_ep_007166__010,train_ep_007166,10
char__king,utt__train_ep_007166__011,train_ep_007166,11
char__queen,utt__train_ep_007166__012,train_ep_007166,12
char__king,utt__train_ep_007166__013,train_ep_007166,13
char__tern,utt__train_ep_007182__000,train_ep_007182,0
char__king,utt__train_ep_007182__001,train_ep_007182,1
char__tern,utt__train_ep_007182__002,train_ep_007182,2
char__king,utt__train_ep_007182__003,train_ep_007182,3
char__tern,utt__train_ep_007182__004,train_ep_007182,4
char__king,utt__train_ep_007182__005,train_ep_007182,5
char__tern,utt__train_ep_007182__006,train_ep_007182,6
char__king,utt__train_ep_007182__007,train_ep_007182,7
char__tern,utt__train_ep_007182__008,train_ep_007182,8
char__king,utt__train_ep_007182__009,train_ep_007182,9
char__tern,utt__train_ep_007182__010,train_ep_007182,10
char__king,utt__train_ep_007182__011,train_ep_007182,11
char__tern,utt__train_ep_007182__012,train_ep_007182,12
char__king,utt__train_ep_007182__013,train_ep_007182,13
char__visitor,utt__train_ep_007220__000,train_ep_007220,0
char__king,utt__train_ep_007220__001,train_ep_007220,1
char__visitor,utt__train_ep_007220__002,train_ep_007220,2
char__king,utt__train_ep_007220__003,train_ep_007220,3
char__visitor,utt__train_ep_007220__004,train_ep_007220,4
char__king,utt__train_ep_007220__005,train_ep_007220,5
char__visitor,utt__train_ep_007220__006,train_ep_007220,6
char__king,utt__train_ep_007220__007,train_ep_007220,7
char__visitor,utt__train_ep_007220__008,train_ep_007220,8
char__king,utt__train_ep_007220__009,train_ep_007220,9
char__visitor,utt__train_ep_007220__010,train_ep_007220,10
char__king,utt__train_ep_007220__011,train_ep_007220,11
char__visitor,utt__train_ep_007220__012,train_ep_007220,12
char__king,utt__train_ep_007220__013,train_ep_007220,13
char__prior,utt__train_ep_007363__000,train_ep_007363,0
char__king,utt__train_ep_007363__001,train_ep_007363,1
char__prior,utt__train_ep_007363__002,train_ep_007363,2
char__king,utt__train_ep_007363__003,train_ep_007363,3
char__prior,utt__train_ep_007363__004,train_ep_007363,4
char__king,utt__train_ep_007363__005,train_ep_007363,5
char__prior,utt__train_ep_007363__006,train_ep_007363,6
char__king,utt__train_ep_007363__007,train_ep_007363,7
char__prior,utt__train_ep_007363__008,train_ep_007363,8
char__king,utt__train_ep_007363__009,train_ep_007363,9
char__prior,utt__train_ep_007363__010,train_ep_007363,10
char__king,utt__train_ep_007363__011,train_ep_007363,11
char__prior,utt__train_ep_007363__012,train_ep_007363,12
char__king,utt__train_ep_007363__013,train_ep_007363,13
char__king,utt__train_ep_007581__000,train_ep_007581,0
char__maid,utt__train_ep_007581__001,train_ep_007581,1
char__king,utt__train_ep_007581__002,train_ep_007581,2
char__maid,utt__train_ep_007581__003,train_ep_007581,3
char__king,utt__train_ep_007581__004,train_ep_007581,4
char__maid,utt__train_ep_007581__005,train_ep_007581,5
char__king,utt__train_ep_007581__006,train_ep_007581,6
char__maid,utt__train_ep_007581__007,train_ep_007581,7
char__king,utt__train_ep_007581__008,train_ep_007581,8
char__maid,utt__train_ep_007581__009,train_ep_007581,9
char__king,utt__train_ep_007581__010,train_ep_007581,10
char__maid,utt__train_ep_007581__011,train_ep_007581,11
char__king,utt__train_ep_007581__012,train_ep_007581,12
char__maid,utt__train_ep_007581__013,train_ep_007581,13
char__king,utt__train_ep_007601__000,train_ep_007601,0
char__servant,utt__train_ep_007601__001,train_ep_007601,1
char__king,utt__train_ep_007601__002,train_ep_007601,2
char__servant,utt__train_ep_007601__003,train_ep_007601,3
char__king,utt__train_ep_007601__004,train_ep_007601,4
char__servant,utt__train_ep_007601__005,train_ep_007601,5
char__king,utt__train_ep_007601__006,train_ep_007601,6
char__servant,utt__train_ep_007601__007,train_ep_007601,7
char__king,utt__train_ep_007601__008,train_ep_007601,8
char__servant,utt__train_ep_007601__009,train_ep_007601,9
char__king,utt__train_ep_007601__010,train_ep_007601,10
char__servant,utt__train_ep_007601__011,train_ep_007601,11
char__king,utt__train_ep_007601__012,train_ep_007601,12
char__servant,utt__train_ep_007601__013,train_ep_007601,13
char__king,utt__train_ep_007605__000,train_ep_007605,0
char__queen,utt__train_ep_007605__001,train_ep_007605,1
char__king,utt__train_ep_007605__002,train_ep_007605,2
char__queen,utt__train_ep_007605__003,train_ep_007605,3
char__king,utt__train_ep_007605__004,train_ep_007605,4
