episode_id,object_id,object_name,object_count_in_episode
train_ep_006935,obj__castle__9355a9f9,castle,14
train_ep_006935,obj__instrument__2d083cc4,instrument,14
train_ep_006935,obj__musty_shelves__fd76e99e,musty shelves,14
train_ep_006935,obj__writing_paper__8934f6a5,writing paper,14
train_ep_006935,obj__book__821f0328,book,14
train_ep_006935,obj__candle__ce23a732,candle,14
train_ep_006935,obj__text__1cb251ec,text,14
train_ep_006936,obj__bridge__98ac6b4b,bridge,14
train_ep_006936,obj__torch__69756f3c,torch,14
train_ep_006936,obj__bench__1d28d258,bench,14
train_ep_006936,obj__statue__a643f0c6,statue,14
train_ep_006937,obj__trunk__8d0411b3,trunk,14
train_ep_006937,obj__record__de17f0f2,record,14
train_ep_006937,obj__table__aab9e1de,table,14
train_ep_006938,obj__shelf__1f650330,shelf,3
train_ep_006938,obj__religious_text__7b1aac89,religious text,3
train_ep_006938,obj__candle__ce23a732,candle,3
train_ep_006938,obj__feather_fountain_pen__767a9b83,feather fountain pen,3
train_ep_006938,obj__chair__a09272b5,chair,3
train_ep_006938,obj__table__aab9e1de,table,3
train_ep_006938,obj__trunk__8d0411b3,trunk,3
train_ep_006938,obj__book__821f0328,book,3
train_ep_006938,obj__quill__63d5ed47,quill,3
train_ep_006938,obj__ink_pot__2edd9451,ink pot,3
train_ep_006939,obj__broken_lantern__a0c802b3,broken lantern,14
train_ep_006939,obj__debris__2df9afbf,debris,14
train_ep_006939,obj__tree__c0af77cf,tree,14
train_ep_006940,obj__frog__938c2cc0,frog,8
train_ep_006940,obj__cougar__0dc42522,cougar,14
train_ep_006940,obj__dog__06d80eb0,dog,14
train_ep_006940,obj__tree__c0af77cf,tree,14
train_ep_006940,obj__rock__9a1f3094,rock,14
train_ep_006940,obj__wildlife__fce889a7,wildlife,14
train_ep_006940,obj__water__9460370b,water,14
train_ep_006941,obj__graveyard__7b3ab674,graveyard,14
train_ep_006941,obj__building__1b20e902,building,14
train_ep_006941,obj__high_grass__8365620f,high grass,14
train_ep_006941,obj__wind__7e25b972,wind,14
train_ep_006941,obj__dense_fog__c49073e3,dense fog,14
train_ep_006941,obj__shovel__2c997ee3,shovel,4
train_ep_006942,obj__plant__9ea0a36b,plant,14
train_ep_006942,obj__gardening_equipment__c63ad06b,gardening equipment,14
train_ep_006942,obj__seed__fe4c0f30,seed,14
train_ep_006942,obj__wheelbarrow__bfbdadcb,wheelbarrow,14
train_ep_006942,obj__shed__5589981e,shed,14
train_ep_006942,obj__flower__608f0b98,flower,14
train_ep_006942,obj__painting__6a7c1b1d,painting,14
train_ep_006942,obj__bulb__e77f0155,bulb,14
train_ep_006943,obj__sign__04b29480,sign,14
train_ep_006943,obj__walkway__ed97ef15,walkway,14
train_ep_006943,obj__boat__dd8fc45d,boat,14
train_ep_006944,obj__armor__3ee45b1f,armor,14
train_ep_006944,obj__pike__fa7735b7,pike,1
train_ep_006944,obj__sword__f3b462d9,sword,14
train_ep_006944,obj__spears__8ba35d7d,spears,14
train_ep_006944,obj__flail__a0964006,flail,14
train_ep_006945,obj__cross__22aadb26,cross,1
train_ep_006945,obj__fence__dc42bba7,fence,14
train_ep_006945,obj__large_oak_tree__73959369,large oak tree,14
train_ep_006946,obj__grass__09d440e4,grass,14
train_ep_006946,obj__shrub__2f5bae73,shrub,14
train_ep_006946,obj__dirt__c90b1198,dirt,14
train_ep_006946,obj__moss__06a311b9,moss,8
train_ep_006946,obj__rock__9a1f3094,rock,14
train_ep_006947,obj__cloth__b9d27d6b,cloth,14
train_ep_006947,obj__piece__5ae34741,piece,14
train_ep_006947,obj__heavy_trunks__be241388,heavy trunks,14
train_ep_006947,obj__table__aab9e1de,table,14
train_ep_006947,obj__clothing__50cf1991,clothing,14
train_ep_006948,obj__hay__4982b37a,hay,3
train_ep_006948,obj__harness__04c75d4c,harness,3
train_ep_006948,obj__building__1b20e902,building,3
train_ep_006948,obj__pitchfork__ca9bc2a0,pitchfork,3
train_ep_006948,obj__food__62506be3,food,3
train_ep_006949,obj__beer__3e1867f5,beer,14
train_ep_006949,obj__cabinet__6f796183,cabinet,14
train_ep_006949,obj__wood_table__8469c953,wood table,14
train_ep_006949,obj__wine__3f206bd2,wine,14
train_ep_006949,obj__old_broom__50873bf9,old broom,14
train_ep_006950,obj__tree__c0af77cf,tree,14
train_ep_006950,obj__old_dry_tree_stump__17cce7ba,old dry tree stump,14
train_ep_006950,obj__grass__09d440e4,grass,14
train_ep_006950,obj__boulders__317f40e6,boulders,14
train_ep_006950,obj__sun__ebd556e6,sun,14
train_ep_006951,obj__cross__22aadb26,cross,1
train_ep_006951,obj__grey_stone_floor__ec33ce70,grey stone floor,14
train_ep_006951,obj__window_pane__5f4dbe80,window pane,14
train_ep_006952,obj__open_grave__1d39cbb1,open grave,14
train_ep_006952,obj__flower__608f0b98,flower,11
train_ep_006952,obj__headstone__b74caf85,headstone,14
train_ep_006952,obj__cross__22aadb26,cross,14
train_ep_006952,obj__stone__0a840ef4,stone,14
train_ep_006952,obj__fence__dc42bba7,fence,14
train_ep_006953,obj__horse_tack__a26c0077,horse tack,14
train_ep_006953,obj__hanging_tapestry__84c3304e,hanging tapestry,14
train_ep_006953,obj__hay__4982b37a,hay,3
train_ep_006954,obj__statue__a643f0c6,statue,14
train_ep_006954,obj__wall__2d86bdac,wall,14
train_ep_006955,obj__torture_equipment__43bba101,torture equipment,11
train_ep_006955,obj__blood__6b157916,blood,5
train_ep_006955,obj__shackle__bf676db8,shackle,14
train_ep_006955,obj__torch__69756f3c,torch,14
train_ep_006955,obj__floor__75158758,floor,14
train_ep_006955,obj__instrument__2d083cc4,instrument,14
train_ep_006955,obj__chair__a09272b5,chair,14
train_ep_006955,obj__iron_maiden__cf6f0b2d,iron maiden,14
train_ep_006955,obj__table__aab9e1de,table,14
train_ep_006955,obj__wall__2d86bdac,wall,14
train_ep_006956,obj__suit_of_armor__66f246e8,suit of armor,14
train_ep_006956,obj__tapestry__8873d146,tapestry,14
train_ep_006956,obj__painting__6a7c1b1d,painting,12
train_ep_006956,obj__carpet_piece__5fee0847,carpet piece,14
train_ep_006957,obj__wall__2d86bdac,wall,14
train_ep_006957,obj__dirty_and_grimy_floor__b5a23839,dirty and grimy floor,14
train_ep_006958,obj__floor_decor__888617a6,floor decor,14
train_ep_006958,obj__windows__0f4137ed,windows,14
train_ep_006958,obj__floor_decorations__9e0bf4cc,floor decorations,14
train_ep_006958,obj__marbled_floor__2af8ba46,marbled floor,14
train_ep_006958,obj__ceiling__246b2dd5,ceiling,14
train_ep_006958,obj__decoration__044d1970,decoration,14
train_ep_006959,obj__sword__f3b462d9,sword,14
train_ep_006959,obj__name_placard__118e4caa,name placard,14
train_ep_006959,obj__gate__63d721d2,gate,14
train_ep_006959,obj__small_crucifix__b4d3a05a,small crucifix,14
train_ep_006959,obj__placard__2c27bb2c,placard,14
train_ep_006959,obj__stone__0a840ef4,stone,14
train_ep_006959,obj__iron_gate__811c5971,iron gate,14
train_ep_006960,obj__pot__ecbfde13,pot,5
train_ep_006960,obj__shelf__1f650330,shelf,11
train_ep_006960,obj__plate__5da21a3e,plate,11
train_ep_006960,obj__meat__07202a7e,meat,11
train_ep_006960,obj__meal__d9ed7694,meal,11
train_ep_006960,obj__wood__22811dd9,wood,11
train_ep_006960,obj__stove__43c3e6f8,stove,11
train_ep_006960,obj__food__62506be3,food,9
train_ep_006961,obj__old_mop__85848a07,old mop,6
train_ep_006961,obj__moldy_bread__629f5023,moldy bread,14
train_ep_006961,obj__bench_made_of_stone__4e6a3f37,bench made of stone,14
train_ep_006961,obj__rat__e756f6aa,rat,14
train_ep_006961,obj__bucket_for_eliminating_waste__2371ab3a,bucket for eliminating waste,7
train_ep_006962,obj__weapon__282aa351,weapon,14
train_ep_006962,obj__torch__69756f3c,torch,14
train_ep_006962,obj__temple_of_the_gods__c3f3d5d5,temple of the gods,14
train_ep_006962,obj__jewel__29d233ae,jewel,14
train_ep_006962,obj__temple_entrance__71ae50b0,temple entrance,14
train_ep_006962,obj__rock__9a1f3094,rock,14
train_ep_006963,obj__oak_tree__6e9dd085,oak tree,14
train_ep_006963,obj__flower__608f0b98,flower,14
train_ep_006963,obj__branch__9603a224,branch,14
train_ep_006964,obj__chandelier__9ac23ec9,chandelier,14
train_ep_006964,obj__gold_plated_dome__a60be98f,gold plated dome,14
train_ep_006964,obj__hand_carved_30_person_kings_dining_table__7127d203,hand carved 30 person kings dining table,14
train_ep_006964,obj__palace__667940ea,palace,14
train_ep_006964,obj__hand_woven_rug__483828c9,hand woven rug,14
train_ep_006965,obj__dandelion__c2f79d98,dandelion,2
train_ep_006965,obj__grassland__1b2dd777,grassland,14
train_ep_006965,obj__tree__c0af77cf,tree,14
train_ep_006965,obj__hill__debaee4a,hill,14
train_ep_006965,obj__sheep__23ec24c5,sheep,14
train_ep_006966,obj__quarters__95dd2120,quarters,14
train_ep_006966,obj__feces__68d03fef,feces,10
train_ep_006966,obj__harness__04c75d4c,harness,14
train_ep_006966,obj__open_plain__e9c34600,open plain,14
train_ep_006966,obj__horse__f1bdf5ed,horse,8
train_ep_006967,obj__pitchfork__ca9bc2a0,pitchfork,14
train_ep_006967,obj__horse__f1bdf5ed,horse,8
train_ep_006968,obj__sword__f3b462d9,sword,14
train_ep_006968,obj__fields__d05b6ed7,fields,14
train_ep_006968,obj__wildflower__0cf83c1b,wildflower,14
train_ep_006969,obj__bed__001cbc05,bed,14
train_ep_006969,obj__drape__8a5e2f29,drape,14
train_ep_006969,obj__chair__a09272b5,chair,14
train_ep_006969,obj__table__aab9e1de,table,14
train_ep_006970,obj__rusty_gate__bb21d8ec,rusty gate,14
train_ep_006970,obj__gravestone__506fed0a,gravestone,14
train_ep_006970,obj__shield__28c69b4c,shield,1
train_ep_006971,obj__gunpowder__0f088204,gunpowder,14
train_ep_006971,obj__tower__79835ea3,tower,14
train_ep_006971,obj__helmet__17b9183a,helmet,3
train_ep_006971,obj__weapon__282aa351,weapon,14
train_ep_006972,obj__target__42aefbae,target,14
train_ep_006972,obj__bow__18222660,bow,6
train_ep_006973,obj__horse__f1bdf5ed,horse,14
train_ep_006973,obj__tree__c0af77cf,tree,14
train_ep_006973,obj__knight__efead510,knight,14
train_ep_006973,obj__colorful_wildlife__1bc71266,colorful wildlife,14
train_ep_006974,obj__cloth_and_drape__16b14aa3,cloth and drape,13
train_ep_006974,obj__idol__416c1556,idol,14
train_ep_006974,obj__pickaxe__da352f90,pickaxe,6
train_ep_006975,obj__animal__1e4483e8,animal,14
train_ep_006975,obj__wine__3f206bd2,wine,7
train_ep_006975,obj__grape_juice__0cf7fae6,grape juice,14
train_ep_006975,obj__smell__d938ad5c,smell,14
train_ep_006976,obj__sapphire__94149db1,sapphire,12
train_ep_006976,obj__ruby__58e53d13,ruby,14
train_ep_006976,obj__gold__e07e81c2,gold,14
train_ep_006976,obj__silver__97f01451,silver,14
train_ep_006977,obj__chamber_pot__a150637e,chamber pot,5
train_ep_006977,obj__mahogany_writing_desk__d82e44a0,mahogany writing desk,14
train_ep_006977,obj__fluffy_pillows__3903975d,fluffy pillows,10
train_ep_006977,obj__fur_carpet__fba17e66,fur carpet,14
train_ep_006977,obj__giant_four_poster_bed__7f796816,giant four poster bed,14
train_ep_006977,obj__curtain__2805ba35,curtain,14
train_ep_006977,obj__vanity__20351d66,vanity,14
train_ep_006978,obj__sword__f3b462d9,sword,14
train_ep_006978,obj__armory__f1c6e216,armory,14
train_ep_006978,obj__dirt__c90b1198,dirt,14
train_ep_006978,obj__barrack__fd95e9b6,barrack,14
train_ep_006978,obj__tree__c0af77cf,tree,14
train_ep_006978,obj__bonfire__b0759e17,bonfire,14
train_ep_006978,obj__wooden_wall__e4341f1f,wooden wall,14
train_ep_006978,obj__horse__f1bdf5ed,horse,14
train_ep_006978,obj__anvil__6090177f,anvil,14
train_ep_006978,obj__dining_hall__10c40af2,dining hall,14
train_ep_006978,obj__log__dc1d71bb,log,14
train_ep_006979,obj__crane__b0267358,crane,14
train_ep_006979,obj__water_gate_is_all_harden_wood__a090dac5,water gate is all harden wood,14
train_ep_006979,obj__sail_cloth__92e61c8b,sail cloth,14
train_ep_006979,obj__fishing_ships__153dcbf9,fishing ships,14
train_ep_006979,obj__dock__05debdb8,dock,14
train_ep_006979,obj__ship__2a3f1166,ship,14
train_ep_006979,obj__water_gate__d7948cfb,water gate,14
train_ep_006979,obj__rope_work__ca13d844,rope work,14
train_ep_006979,obj__rope__379e86ff,rope,14
train_ep_006979,obj__fishing_net__4b180e39,fishing net,14
train_ep_006980,obj__red_carpet__268d65fc,red carpet,14
train_ep_006980,obj__candle__ce23a732,candle,14
train_ep_006980,obj__ritual_dagger__5135a6e3,ritual dagger,4
train_ep_006980,obj__holder__a403f799,holder,14
train_ep_006981,obj__rack__11690b09,rack,14
train_ep_006981,obj__herb_garden__cfb90463,herb garden,14
train_ep_006981,obj__fur__40bc2c33,fur,2
train_ep_006982,obj__small_village__37a2d768,small village,14
train_ep_006982,obj__tool__39ab32c5,tool,14
train_ep_006982,obj__shop__fb54f3c5,shop,14
train_ep_006983,obj__pike__fa7735b7,pike,14
train_ep_006983,obj__door__2feaaf89,door,14
train_ep_006983,obj__weapon__282aa351,weapon,14
train_ep_006983,obj__lamp__263addb7,lamp,14
train_ep_006984,obj__golden_cloth__97aa2af8,golden cloth,14
train_ep_006984,obj__seat__554e4b55,seat,14
train_ep_006984,obj__bead__1e35b4e9,bead,14
train_ep_006984,obj__golden_trim__74cc75fd,golden trim,14
train_ep_006985,obj__big_table__d8cf7347,big table,14
train_ep_006985,obj__bed__001cbc05,bed,14
train_ep_006985,obj__chair__a09272b5,chair,14
train_ep_006986,obj__vine__a77b5176,vine,6
train_ep_006986,obj__root__63a9f0ea,root,2
train_ep_006986,obj__tools__4a931512,tools,14
train_ep_006986,obj__dirt__c90b1198,dirt,14
train_ep_006986,obj__sand__88336b5b,sand,14
train_ep_006987,obj__stick__37f8bf33,stick,14
train_ep_006987,obj__campfire__a0511348,campfire,14
train_ep_006987,obj__torn_fabric__a4073b7a,torn fabric,14
train_ep_006987,obj__spring_nearby__223e4ebc,spring nearby,14
train_ep_006987,obj__sand__88336b5b,sand,14
train_ep_006988,obj__door__2feaaf89,door,14
train_ep_006988,obj__artifact__8e5b948a,artifact,7
train_ep_006988,obj__gold__e07e81c2,gold,10
train_ep_006989,obj__buoy__b2106b0b,buoy,14
train_ep_006989,obj__glass__2570c919,glass,14
train_ep_006989,obj__nautical_themed_decor__1e2560de,nautical themed decor,14
train_ep_006989,obj__mounted_fish__bcc45b1f,mounted fish,4
train_ep_006989,obj__replica_boat__35c96d85,replica boat,14
train_ep_006989,obj__bar__37b51d19,bar,14
train_ep_006989,obj__stein__f569ab23,stein,14
train_ep_006990,obj__wooden_headboard__b8610d6b,wooden headboard,14
train_ep_006990,obj__map_of_the_kingdom__2c65bd82,map of the kingdom,10
train_ep_006990,obj__fancy_roof__77deaa16,fancy roof,14
train_ep_006990,obj__large_tapestry__98d7f45f,large tapestry,14
train_ep_006990,obj__large_bed__fcb7005b,large bed,14
train_ep_006990,obj__gold__e07e81c2,gold,14
train_ep_006990,obj__large_wardrobe__7b0380d4,large wardrobe,14
train_ep_006990,obj__jewel__29d233ae,jewel,14
train_ep_006990,obj__shield__28c69b4c,shield,5
train_ep_006990,obj__door__2feaaf89,door,14
train_ep_006991,obj__water__9460370b,water,23
train_ep_006991,obj__branch__9603a224,branch,10
train_ep_006991,obj__water_in_the_sky__959372a9,water in the sky,14
train_ep_006991,obj__rainfall__6a14d6e8,rainfall,14
train_ep_006991,obj__higher_elevations__8b8907eb,higher elevations,14
train_ep_006991,obj__rock__9a1f3094,rock,13
train_ep_006992,obj__burrow__51b1bb6c,burrow,14
train_ep_006992,obj__plant__9ea0a36b,plant,14
train_ep_006992,obj__den__32ce9c04,den,14
train_ep_006992,obj__tree__c0af77cf,tree,14
train_ep_006993,obj__waterfall__911b1ca4,waterfall,14
train_ep_006993,obj__tree__c0af77cf,tree,14
train_ep_006993,obj__flower__608f0b98,flower,2
train_ep_006993,obj__small_dirt_country_road__489d72c5,small dirt country road,14
train_ep_006994,obj__general_store__53a8fbb0,general store,14
train_ep_006994,obj__building__1b20e902,building,14
train_ep_006994,obj__grass__09d440e4,grass,14
train_ep_006994,obj__candy_shop__7b16bcac,candy shop,14
train_ep_006994,obj__chair__a09272b5,chair,14
train_ep_006994,obj__streetlight__424e4b7f,streetlight,14
train_ep_006994,obj__road__3c68cbe4,road,14
train_ep_006994,obj__well__f9323f5b,well,14
train_ep_006994,obj__cobblestone__e5ee4c19,cobblestone,14
train_ep_006994,obj__street__1f4a9685,street,14
train_ep_006994,obj__bag__4a827154,bag,1
train_ep_006995,obj__large_stone_fireplace__e98ede63,large stone fireplace,14
train_ep_006995,obj__door__2feaaf89,door,14
train_ep_006995,obj__heavy_blanket__a0a97a12,heavy blanket,6
train_ep_006995,obj__tapestry__8873d146,tapestry,14
train_ep_006995,obj__bed__001cbc05,bed,14
train_ep_006996,obj__drapes__05fa6332,drapes,14
train_ep_006996,obj__large_dark_oak_and_gold_bench__c2ec298d,large dark oak and gold bench,14
train_ep_006996,obj__alter__5667da2f,alter,14
train_ep_006996,obj__wooden_cross__1b3dffb3,wooden cross,14
train_ep_006996,obj__hard_bench__e34ea7fd,hard bench,14
train_ep_006996,obj__piano__d113f1c3,piano,14
train_ep_006997,obj__bar__37b51d19,bar,10
train_ep_006997,obj__ale_bottle__ac21bcd8,ale bottle,1
train_ep_006998,obj__weapon__282aa351,weapon,4
train_ep_006998,obj__skull__f13460bd,skull,2
train_ep_006999,obj__vest__8140abdd,vest,14
train_ep_007000,obj__wardrobe__e1c8ac33,wardrobe,14
train_ep_007000,obj__big_bed__aa3d4fd7,big bed,14
train_ep_007000,obj__chandelier__9ac23ec9,chandelier,14
train_ep_007000,obj__chair__a09272b5,chair,14
train_ep_007000,obj__lamps__399daeca,lamps,14
train_ep_007000,obj__ornament__417d2d18,ornament,14
train_ep_007001,obj__beaten_copper_pot__62d08e67,beaten copper pot,14
train_ep_007001,obj__fur_skin_rug__06b6c3a7,fur skin rug,14
train_ep_007002,obj__statue__a643f0c6,statue,14
train_ep_007002,obj__painting__6a7c1b1d,painting,14
train_ep_007002,obj__calm_water_fountain__839a635a,calm water fountain,14
train_ep_007003,obj__sleeping_bag__7b66f470,sleeping bag,9
train_ep_007003,obj__tent__7b65dcf0,tent,10
train_ep_007003,obj__baskets_of_freshly_caught_fish__8abc7c51,baskets of freshly-caught fish,1
train_ep_007004,obj__red_silk_prayer_bench__4683e4a4,red silk prayer bench,14
train_ep_007004,obj__temple__44fdfd6b,temple,14
train_ep_007004,obj__alter__5667da2f,alter,14
train_ep_007004,obj__tapestry__8873d146,tapestry,14
train_ep_007004,obj__prayer_book__02828fc9,prayer book,4
train_ep_007004,obj__candle__ce23a732,candle,7
train_ep_007005,obj__sword__f3b462d9,sword,8
train_ep_007005,obj__axe__c89ee4a2,axe,10
train_ep_007005,obj__longbows__fd739c14,longbows,14
train_ep_007005,obj__crossbow__68ea5b5f,crossbow,14
train_ep_007005,obj__bow__18222660,bow,14
train_ep_007005,obj__shield__28c69b4c,shield,14
train_ep_007005,obj__mace__22213c39,mace,14
train_ep_007006,obj__treasure__82210e61,treasure,14
train_ep_007006,obj__flower__608f0b98,flower,14
train_ep_007006,obj__trail__c6b8b330,trail,14
train_ep_007006,obj__stone__0a840ef4,stone,14
train_ep_007006,obj__tree__c0af77cf,tree,14
train_ep_007007,obj__mug__4c032833,mug,14
train_ep_007007,obj__bar_counter__526e63ea,bar counter,14
train_ep_007007,obj__torch__69756f3c,torch,14
train_ep_007007,obj__well_equipped_kitchen__1c17cb56,well-equipped kitchen,14
train_ep_007007,obj__chair__a09272b5,chair,14
train_ep_007007,obj__window__05b8c74c,window,14
train_ep_007008,obj__letter__f5b75010,letter,14
train_ep_007008,obj__cursed_amulet__573403c6,cursed amulet,14
train_ep_007008,obj__ware__f52845d1,ware,14
train_ep_007008,obj__shop_counter__2c0d0a0f,shop counter,14
train_ep_007008,obj__money_register__1d315cd1,money register,14
train_ep_007008,obj__talisman__54466dc2,talisman,14
train_ep_007008,obj__shelf__1f650330,shelf,14
train_ep_007009,obj__shrine__86454297,shrine,14
train_ep_007009,obj__rose__fcdc7b42,rose,14
train_ep_007009,obj__golden_cross__6b9aadd2,golden cross,14
train_ep_007009,obj__ornate_mosaic__ef0ca3aa,ornate mosaic,14
train_ep_007009,obj__mosaic__0964b521,mosaic,14
train_ep_007009,obj__column__1afd3281,column,14
train_ep_007009,obj__tile__13181d8c,tile,14
train_ep_007009,obj__sarcophagus__f9c81e6c,sarcophagus,14
train_ep_007010,obj__candle__ce23a732,candle,14
train_ep_007010,obj__steel_statue__106172e1,steel statue,14
train_ep_007011,obj__candle__ce23a732,candle,5
train_ep_007011,obj__goblets__9daf09d5,goblets,5
train_ep_007011,obj__candle_stick__db7f7097,candle stick,5
train_ep_007011,obj__wall__2d86bdac,wall,5
train_ep_007011,obj__cherry_wood_colored_table__17bd66cd,cherry wood colored table,5
