episode_id,location_id,location_name,location_category
train_ep_004732,loc__hilltop_temple_grounds__9a75117c,hilltop temple grounds,Outside Temple
train_ep_004733,loc__hilltop_temple_grounds__9a75117c,hilltop temple grounds,Outside Temple
train_ep_004734,loc__tool_shed__5a0c79ce,tool shed,Outside Cottage
train_ep_004735,loc__kitchen__09228dac,kitchen,Tavern
train_ep_004736,loc__boathouse__f1916d48,boathouse,Swamp
train_ep_004737,loc__nave__bfe4b52c,nave,Inside Church
train_ep_004738,loc__kitchen__09228dac,kitchen,Inside Cottage
train_ep_004739,loc__courtyard__2c2bf458,courtyard,Outside Palace
train_ep_004740,loc__troll_s_lair__218cc09b,troll's lair,Cave
train_ep_004741,loc__throne_room__f4977c99,throne room,Inside Tower
train_ep_004742,loc__brush_den__e1300d94,brush den,Forest
train_ep_004743,loc__kitchen__09228dac,kitchen,Tavern
train_ep_004744,loc__boathouse__f1916d48,boathouse,Swamp
train_ep_004745,loc__nave__bfe4b52c,nave,Inside Church
train_ep_004746,loc__kitchen__09228dac,kitchen,Inside Cottage
train_ep_004747,loc__tool_shed__5a0c79ce,tool shed,Outside Cottage
train_ep_004748,loc__library__d521f765,library,Inside Castle
train_ep_004749,loc__courtyard__2c2bf458,courtyard,Outside Palace
train_ep_004750,loc__dining_hall__10c40af2,dining hall,Inside Castle
train_ep_004751,loc__troll_s_lair__218cc09b,troll's lair,Cave
train_ep_004752,loc__barracks__2ce29011,barracks,Outside Castle
train_ep_004753,loc__throne_room__f4977c99,throne room,Inside Tower
train_ep_004754,loc__next_to_an_altar__6252d8d6,next to an altar,Inside Church
train_ep_004755,loc__along_the_banks_of_a_river_in_the_forest__1893d3d3,along the banks of a river in the forest,Forest
train_ep_004756,loc__king_s_bedroom__03fb30e9,king's bedroom,Inside Palace
train_ep_004757,loc__winter_gardens__e59bb816,winter gardens,Outside Tower
train_ep_004758,loc__jewelry_stall__2ec13fd4,jewelry stall,Bazaar
train_ep_004759,loc__servant_s_quarters__2ab37024,servant's quarters,Inside Palace
train_ep_004760,loc__cursed_grave__7f5aabe1,cursed grave,Graveyard
train_ep_004761,loc__foyer__114ad31a,foyer,Inside Palace
train_ep_004762,loc__guard_shack__0ef62152,guard shack,Outside Tower
train_ep_004763,loc__hall_of_the_goddess__7c0819d4,hall of the goddess,Inside Temple
train_ep_004764,loc__old_red_barn__d6b0cfd8,old red barn,Farm
train_ep_004765,loc__desert_cavern__9287fea8,desert cavern,Desert
train_ep_004766,loc__cactus_field__ce508a05,cactus field,Desert
train_ep_004767,loc__high_priest_chamber__3d59d244,high priest chamber,Inside Church
train_ep_004768,loc__beside_church_pews__8d83bdb7,beside church pews,Inside Church
train_ep_004769,loc__quicksand_pit__591e521d,quicksand pit,Swamp
train_ep_004770,loc__sacrifice_chamber__8aaf85ac,sacrifice chamber,Inside Temple
train_ep_004771,loc__beach_house__64bd4f8d,beach house,Shore
train_ep_004772,loc__pirate_ship__a3eb0b34,pirate ship,Port
train_ep_004773,loc__mushroom_hut__8bb7cd75,mushroom hut,Outside Cottage
train_ep_004774,loc__beside_tower_entrance__4289dcc4,beside tower entrance,Inside Tower
train_ep_004775,loc__inside_cottage_kitchen__5eaa1ce9,inside cottage kitchen,Inside Cottage
train_ep_004776,loc__hillside_manor__b1ec6b5a,hillside manor,Countryside
train_ep_004777,loc__pig_pen__cd6444b3,pig pen,Countryside
train_ep_004778,loc__beside_temple_entrance__b712f707,beside temple entrance,Outside Temple
train_ep_004779,loc__tower_dungeon__3b953217,tower dungeon,Inside Tower
train_ep_004780,loc__beside_church_entrance__2206aedf,beside church entrance,Outside Church
train_ep_004781,loc__castle_armory__c05c8115,castle armory,Inside Castle
train_ep_004782,loc__hillside_mansion__369afa4b,hillside mansion,Countryside
train_ep_004783,loc__palace_ballroom__e83afcc3,palace ballroom,Inside Palace
train_ep_004784,loc__church_altar__b46bba3c,church altar,Inside Church
train_ep_004785,loc__tower_sewers__135799e5,tower sewers,Inside Tower
train_ep_004786,loc__towering_mesa__148ef02b,towering mesa,Desert
train_ep_004787,loc__inside_temple_crypt__eb261a98,inside temple crypt,Inside Temple
train_ep_004788,loc__small_hut__78dbc695,small hut,Jungle
train_ep_004789,loc__gold_mine__23a64f00,gold mine,Abandoned
train_ep_004790,loc__stable__f40faf63,stable,Outside Castle
train_ep_004791,loc__room_at_the_top_of_the_tower__bebc68b6,room at the top of the tower,Inside Castle
train_ep_004792,loc__lonely_island__941f1782,lonely island,Abandoned
train_ep_004793,loc__public_execution_stand__ec1c97f7,public execution stand,Bazaar
train_ep_004794,loc__sitting_room__152ab82c,sitting room,Inside Cottage
train_ep_004795,loc__whipping_station__cd58acd7,whipping station,Outside Church
train_ep_004796,loc__bedding_room__8584585f,bedding room,Inside Palace
train_ep_004797,loc__fountain__79de7a61,fountain,Graveyard
train_ep_004798,loc__oasis__335ffbcf,oasis,Desert
train_ep_004799,loc__beach_house__64bd4f8d,beach house,Shore
train_ep_004800,loc__stained_glass_room__fe4963f3,stained glass room,Inside Church
train_ep_004801,loc__farmer_hill__b21f8161,farmer hill,Outside Cottage
train_ep_004802,loc__mars_desert__d8c9aa45,mars desert,Desert
train_ep_004803,loc__clearing__5832a4d8,clearing,Forest
train_ep_004804,loc__hall_of_echoes__55050f7d,hall of echoes,Inside Temple
train_ep_004805,loc__bathing_room__e8175c31,bathing room,Inside Temple
train_ep_004806,loc__show_room_inside_the_castle__f6ac41dd,show room inside the castle,Inside Castle
train_ep_004807,loc__inside_church_back_row__5cc901b4,inside church back row,Inside Church
train_ep_004808,loc__mysterious_shop__454073ca,mysterious shop,Bazaar
train_ep_004809,loc__town_of_anoria__bfbab07a,town of anoria,Town
train_ep_004810,loc__bone_pit__bec80d68,bone pit,Outside Temple
train_ep_004811,loc__enchanted_light_house__0bd68be0,enchanted light house,Shore
train_ep_004812,loc__sacrificial_altar__0974214f,sacrificial altar,Inside Temple
train_ep_004813,loc__murder_hole__da3df777,murder hole,Inside Tower
train_ep_004814,loc__dungeon__e0dc3209,dungeon,Inside Temple
train_ep_004815,loc__garden__e2704f30,garden,Outside Cottage
train_ep_004816,loc__personal_quarters__5bdf1559,personal quarters,Inside Palace
train_ep_004817,loc__dining_hall__10c40af2,dining hall,Inside Tower
train_ep_004818,loc__bank__bd5af1f6,bank,Swamp
train_ep_004819,loc__library__d521f765,library,Inside Castle
train_ep_004820,loc__main_entrance__68f3df62,main entrance,Outside Temple
train_ep_004821,loc__storage_room__ab9f0184,storage room,Dungeon
train_ep_004822,loc__study_room__5698bd87,study room,Inside Church
train_ep_004823,loc__ruined_house__b253dd25,ruined house,Abandoned
train_ep_004824,loc__pond__d873154f,pond,Forest
train_ep_004825,loc__garden__e2704f30,garden,Outside Palace
train_ep_004826,loc__dock__05debdb8,dock,Port
train_ep_004827,loc__weapon_room__a7162ba9,weapon room,Inside Temple
train_ep_004828,loc__small_graveyard__d12232a8,small graveyard,Outside Cottage
train_ep_004829,loc__entrance__2a20afe0,entrance,Cave
train_ep_004830,loc__armory__f1c6e216,armory,Inside Castle
train_ep_004831,loc__stable__f40faf63,stable,Farm
train_ep_004832,loc__storage_room__ab9f0184,storage room,Tavern
train_ep_004833,loc__clearing__5832a4d8,clearing,Jungle
train_ep_004834,loc__nave__bfe4b52c,nave,Inside Church
train_ep_004835,loc__graveyard__7b3ab674,graveyard,Outside Church
train_ep_004836,loc__stable__f40faf63,stable,Outside Palace
train_ep_004837,loc__courtyard__2c2bf458,courtyard,Outside Palace
train_ep_004838,loc__torture_room__87c0e788,torture room,Dungeon
train_ep_004839,loc__main_hallway__840c1503,main hallway,Inside Palace
train_ep_004840,loc__hidden_passageway__d7cdebb5,hidden passageway,Inside Temple
train_ep_004841,loc__town_square__4d10acd1,town square,Town
train_ep_004842,loc__grand_ballroom__52b4001e,grand ballroom,Inside Castle
train_ep_004843,loc__old_crypt__9f170f50,old crypt,Graveyard
train_ep_004844,loc__weathered_shack__8c23b906,weathered shack,Abandoned
train_ep_004845,loc__castle_kitchen__b00392de,castle kitchen,Inside Castle
train_ep_004846,loc__debtor_s_prison__ea99977f,debtor's prison,Inside Tower
train_ep_004847,loc__staircase__7dbf02f9,staircase,Inside Tower
train_ep_004848,loc__temple_entrance__71ae50b0,temple entrance,Outside Temple
train_ep_004849,loc__tree_of_spirits__e757fcef,tree of spirits,Trail
train_ep_004850,loc__royal_tomb__1b57a10e,royal tomb,Inside Temple
train_ep_004851,loc__popes_dormitory__ddb11751,popes dormitory,Inside Church
train_ep_004852,loc__grand_dining_room__8cb359cc,grand dining room,Inside Palace
train_ep_004853,loc__brim_canal__7a498e16,brim canal,Lake
train_ep_004854,loc__maidens_cottage__ce8fe6f9,maidens cottage,Countryside
train_ep_004855,loc__horse_s_stables__0cd4df4c,horse's stables,Outside Cottage
train_ep_004856,loc__horse_field__eeae819a,horse field,Countryside
train_ep_004857,loc__hunting_grounds__6ac15b3d,hunting grounds,Trail
train_ep_004858,loc__prisoner_s_cell__bf78e6a1,prisoner's cell,Dungeon
train_ep_004859,loc__queen_s_quarters__22b70e95,queen's quarters,Inside Palace
train_ep_004860,loc__cemetery__dccbebc2,cemetery,Wasteland
train_ep_004861,loc__artillery_room__9af01c49,artillery room,Inside Tower
train_ep_004862,loc__archery_zone__fdb7c330,archery zone,Outside Castle
train_ep_004863,loc__knight_s_hunting_ground__09b79c95,knight's hunting ground,Trail
train_ep_004864,loc__priest_s_chambers__1ebce5c5,priest's chambers,Inside Temple
train_ep_004865,loc__kitchen__09228dac,kitchen,Inside Castle
train_ep_004866,loc__king_s_chambers__e3e597fe,king's chambers,Inside Palace
train_ep_004867,loc__master_bedroom__ee30383a,master bedroom,Inside Castle
train_ep_004868,loc__inside_the_temple__573b0d5f,inside the temple,Inside Temple
train_ep_004869,loc__outpost__9e81fdfb,outpost,Mountain
train_ep_004870,loc__royal_shipyard__fc976e6e,royal shipyard,Port
train_ep_004871,loc__ritual_room__4574deb8,ritual room,Inside Temple
train_ep_004872,loc__front_of_the_cottage__908b24e7,front of the cottage,Outside Cottage
train_ep_004873,loc__armory__f1c6e216,armory,Inside Tower
train_ep_004874,loc__confession_box__fb7e21f1,confession box,Inside Church
train_ep_004875,loc__bandit_lair__90d428ee,bandit lair,Cave
train_ep_004876,loc__ruin_of_a_house__62eef8f7,ruin of a house,Wasteland
train_ep_004877,loc__tent__7b65dcf0,tent,Desert
train_ep_004878,loc__boat_house__62b9e6c4,boat house,Port
train_ep_004879,loc__kings_bedroom__64489025,kings bedroom,Inside Castle
train_ep_004880,loc__stream__f7b44cfa,stream,Forest
train_ep_004881,loc__forest__f379cfd7,forest,Countryside
train_ep_004882,loc__lush_meadow_in_the_country_side__d9fa9500,lush meadow in the country side,Countryside
train_ep_004883,loc__small_town_located_in_the_hills__d4698af1,small town located in the hills,Town
train_ep_004884,loc__kings_bed_room__b1f6b2b3,kings bed room,Inside Castle
train_ep_004885,loc__front_row__ec5571ef,front row,Inside Church
train_ep_004886,loc__town_in_the_desert__fff2a6b4,town in the desert,Wasteland
train_ep_004887,loc__primary_cave__755e8817,primary cave,Cave
train_ep_004888,loc__chapel_of_the_eight__e35d875d,chapel of the eight,Inside Castle
train_ep_004889,loc__ferry_terminal__e6bf99dd,ferry terminal,Port
train_ep_004890,loc__bed_chambers__67892844,bed chambers,Inside Palace
train_ep_004891,loc__modest_living_area__fe2770f1,modest living area,Inside Cottage
train_ep_004892,loc__temple_foyer__c0b5e90a,temple foyer,Inside Temple
train_ep_004893,loc__front_altar__819cc2dd,front altar,Inside Temple
train_ep_004894,loc__desert_tent__a1a041ce,desert tent,Wasteland
train_ep_004895,loc__northern_shore__e8588ae1,northern shore,Lake
train_ep_004896,loc__grassy_plains__ecb71cc6,grassy plains,Trail
train_ep_004897,loc__old_gnaisha_s__d05194f9,old gnaisha's,Bazaar
train_ep_004898,loc__great_armory__8a3248e6,great armory,Inside Castle
train_ep_004899,loc__dancing_stoat__a6b60c83,dancing stoat,Town
train_ep_004900,loc__paladins_memorial_chapel__3b8a3ef4,paladins' memorial chapel,Inside Church
train_ep_004901,loc__shrine_of_sretniy__c5cdca48,shrine of sretniy,Inside Temple
train_ep_004902,loc__banquet_hall__b7ba191c,banquet hall,Inside Castle
train_ep_004904,loc__desert_land__d9285c9c,desert land,Desert
train_ep_004905,loc__pond__d873154f,pond,Wasteland
train_ep_004906,loc__fishing_shack__be027604,fishing shack,Lake
train_ep_004907,loc__horse_stables__3ab0f4c8,horse stables,Outside Castle
train_ep_004908,loc__castle_basement__ef824ba7,castle basement,Inside Castle
train_ep_004909,loc__tower_kitchen__9b8a3da9,tower kitchen,Inside Tower
train_ep_004910,loc__abandoned_workers_shed__0002433d,abandoned workers shed,Graveyard
train_ep_004911,loc__chicken_pen__1c50c5ac,chicken pen,Countryside
train_ep_004912,loc__stable_hand_s_quarters__74578d25,stable hand's quarters,Outside Castle
train_ep_004913,loc__middle_of_the_bazaar__54f18754,middle of the bazaar,Bazaar
train_ep_004914,loc__launching_point__8c178e87,launching point,Lake
train_ep_004915,loc__corn_field__018a2ccf,corn field,Farm
train_ep_004916,loc__temple__44fdfd6b,temple,Inside Temple
train_ep_004917,loc__main_house__39d59a9f,main house,Farm
train_ep_004918,loc__sacristy__3f4aff85,sacristy,Inside Church
train_ep_004919,loc__old_queen_farm__057da97d,old queen farm,Wasteland
train_ep_004920,loc__fish_market__4e56b4a3,fish market,Port
train_ep_004921,loc__castle_exit__5b525e0e,castle exit,Inside Castle
train_ep_004922,loc__cavern_dwelling__44fe0d79,cavern dwelling,Desert
train_ep_004923,loc__reagent_room__559ae958,reagent room,Outside Tower
train_ep_004924,loc__washroom__050b06a4,washroom,Inside Castle
train_ep_004925,loc__fishing_dock__fbf73e36,fishing dock,Lake
train_ep_004926,loc__sheriff_office__d4dae028,sheriff office,Farm
train_ep_004927,loc__balcony__d85f7317,balcony,Inside Palace
train_ep_004928,loc__church_garden__56a741fe,church garden,Outside Church
train_ep_004929,loc__flower_field__f936e92b,flower field,Countryside
train_ep_004930,loc__large_cliffs__f86c4fa5,large cliffs,Shore
train_ep_004931,loc__port_skyline__0254ced0,port skyline,Port
train_ep_004932,loc__main_prayer_room__ec7e9b7f,main prayer room,Inside Temple
train_ep_004933,loc__haunted_orchard__7434c930,haunted orchard,Farm
train_ep_004934,loc__apothecary__e264c143,apothecary,Town
train_ep_004935,loc__chamber_entrance__0228ee72,chamber entrance,Inside Church
train_ep_004936,loc__main_castle_doors__e1f39f3b,main castle doors,Outside Palace
train_ep_004937,loc__church_garden__56a741fe,church garden,Outside Church
train_ep_004938,loc__dining_hall__10c40af2,dining hall,Inside Castle
train_ep_004939,loc__north_forest__a809663e,north forest,Forest
train_ep_004940,loc__mess_hall__df491ab7,mess hall,Inside Temple
train_ep_004941,loc__dead_tree__ae78e2fc,dead tree,Graveyard
train_ep_004942,loc__gallery__2767cc3e,gallery,Cave
train_ep_004943,loc__crew_berthing__255a7e79,crew berthing,Port
train_ep_004944,loc__landing_in_the_foyer__0712bd55,landing in the foyer,Inside Palace
train_ep_004945,loc__captain_s_cabin__60e1b85d,captain's cabin,Port
train_ep_004946,loc__wharf__ef602779,wharf,Port
train_ep_004947,loc__woodlands__f4b4342e,woodlands,Forest
train_ep_004948,loc__drinking_water_lake__072d7988,drinking water lake,Lake
train_ep_004949,loc__quay__a4499c24,quay,Port
train_ep_004950,loc__warehouses__54495979,warehouses,Port
train_ep_004951,loc__valley_of_doom__2f415a0f,valley of doom,Countryside
train_ep_004952,loc__swimming_hole__41a1f52e,swimming hole,Lake
train_ep_004953,loc__bottlery__3ad26146,bottlery,Inside Castle
train_ep_004954,loc__fitting_room__c555a43b,fitting room,Bazaar
train_ep_004955,loc__arrow_house__9d554350,arrow house,Outside Castle
train_ep_004956,loc__cold_storage_room__726f76a2,cold storage room,Outside Cottage
train_ep_004957,loc__castle_kitchens__6834f5a3,castle kitchens,Inside Palace
train_ep_004958,loc__bright_path__17c6a100,bright path,Inside Castle
train_ep_004959,loc__forest_entrance__4bcda148,forest entrance,Forest
train_ep_004960,loc__slave_quarters__8a6d9f60,slave quarters,Inside Tower
train_ep_004961,loc__fishing_store__b061f606,fishing store,Port
train_ep_004962,loc__temple_guard_station__e0b75841,temple guard station,Outside Temple
train_ep_004963,loc__dunes__8a48dcda,dunes,Desert
train_ep_004964,loc__peasant_s_cottage__00464b6c,peasant's cottage,Countryside
train_ep_004965,loc__small_dirt_road__40d1ead7,small dirt road,Countryside
train_ep_004966,loc__royal_bathroom__f7f11309,royal bathroom,Inside Castle
train_ep_004967,loc__stilt_home__612941a3,stilt home,Farm
train_ep_004968,loc__forbidden_forest__b96ae0b4,forbidden forest,Forest
train_ep_004969,loc__underground_river__dde09e89,underground river,Cave
train_ep_004970,loc__temple_main_room__cc3e74e5,temple main room,Outside Temple
train_ep_004971,loc__arch_hall__0fcc7e9c,arch hall,Inside Castle
train_ep_004972,loc__back_of_the_stall__4b715f67,back of the stall,Bazaar
train_ep_004973,loc__countryside__9cff47d1,countryside,Countryside
train_ep_004974,loc__woods__b7bfb949,woods,Forest
train_ep_004975,loc__saokra_s_blacksmith_shop__e5c9291c,saokra's blacksmith shop,Town
train_ep_004976,loc__mesa_peak__ec3e4014,mesa peak,Mountain
train_ep_004977,loc__prisoners_cells__61cb1ba6,prisoners cells,Dungeon
train_ep_004978,loc__temple_chamber__417585e8,temple chamber,Inside Temple
train_ep_004979,loc__main_foyer__ed99a45c,main foyer,Inside Castle
train_ep_004980,loc__winding_staircase__ec3107f8,winding staircase,Outside Tower
train_ep_004981,loc__tailings_pile__d27fba96,tailings pile,Mountain
train_ep_004982,loc__town_center__f942e8bf,town center,Town
train_ep_004983,loc__garden__e2704f30,garden,Outside Palace
train_ep_004984,loc__south_forest__a051e03c,south forest,Forest
train_ep_004985,loc__hidden_revolutionaries_headquarters__536080d4,hidden revolutionaries' headquarters,Inside Palace
train_ep_004986,loc__acid_yard__7930efda,acid yard,Outside Castle
