crno,corpNm,corpEnsnNm,enpPbanCmpyNm,enpRprFnm,corpRegMrktDcd,corpRegMrktDcdNm,corpDcd,corpDcdNm,bzno,enpOzpno,enpBsadr,enpDtadr,enpHmpgUrl,enpTlno,enpFxno,sicNm,enpEstbDt,enpStacMm,enpXchgLstgDt,enpXchgLstgAbolDt,enpKosdaqLstgDt,enpKosdaqLstgAbolDt,enpKrxLstgDt,enpKrxLstgAbolDt,smenpYn,enpMntrBnkNm,enpEmpeCnt,empeAvgCnwkTermCtt,enpPn1AvgSlryAmt,actnAudpnNm,audtRptOpnnCtt,enpMainBizNm,fssCorpUnqNo,fssCorpChgDtm,fstOpegDt,lastOpegDt
1101110372998,주식회사 세일엠텍,"SEIL  MOTORS  TECHNOLOGY CO.,LTD",세일엠텍,임철홍,E,기타,,,1138110860,152100,서울특별시 구로구 오류동 77-17,서울특별시 구로구 오류동 77-17,,02-2613-0311,02-2688-7724,,19840701,12,,,,,,,,,0,,0,,,,00527400,2022/02/25,20260101,20260101
1101110372998,(주)세일엠텍,"SEIL M-TECH CO.,LTD",,임철홍,,,,,1138110860,08273,서울 구로구 오류1동,77-17번지,,82-02-2613-0311,02-2688-7724,그 외 기타 분류 안된 섬유제품 제조업,19840421,,,,,,,,,,126,,0,,,,,,20251008,20251014
1101110373029,주식회사 훼스트시스템,FAST SYSTEMS INC.,훼스트시스템,고재우,E,기타,,,2298120741,137130,서울특별시 서초구 양재동 87-9,,www.fastsys.co.kr,02-577-1933,02-577-3054,,19840423,12,,,,,,,,,0,,0,,,,00189097,2017/06/30,20230704,20260914
1101110373029,주식회사 훼스트시스템,FAST SYSTEMS INC.,훼스트시스템,고재우,E,기타,,,2298120741,137130,서울특별시 서초구 양재동 87-9,서울특별시 서초구 양재동 87-9,www.fastsys.co.kr,02-577-1933,02-577-3054,,19840423,12,,,,,,,,,0,,0,,,,00189097,2017/06/30,20260101,20260101
1101110373029,주식회사 훼스트시스템,FAST SYSTEMS INC.,훼스트시스템,고재우,E,기타,,,,137130,서울특별시 서초구 양재동 87-9,,www.fastsys.co.kr,02-577-1933,02-577-3054,,19840423,12,,,,,,,,,0,,0,,,,00189097,2017/06/30,20200509,20230703
1101110373053,(주)해송,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110373053,(주)해송,,,,,,,,,,,,,000000000000,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110373102,클리포드 젠트,Cliffordgent,클리포드젠트,김 두 식,E,기타,,,2148148067,463839,경기도 성남시 분당구 야탑동 599-1,,www.clifford.co.kr,031-781-3091,031-701-4058,,19840424,06,,,,,,,,,0,,0,,,,00244215,2017/06/30,20200509,20260914
1101110373102,클리포드 젠트,Cliffordgent,클리포드젠트,김 두 식,E,기타,,,2148148067,463839,경기도 성남시 분당구 야탑동 599-1,경기도 성남시 분당구 야탑동 599-1,www.clifford.co.kr,031-781-3091,031-701-4058,,19840424,06,,,,,,,,,0,,0,,,,00244215,2017/06/30,20260101,20260101
1101110373110,주식회사 다원건설,DAWOM,다원건설,이계원,E,기타,,,1298116777,461191,경기도 성남시 수정구 태평1동 6426,,없음,0342)751-8845,0342)751-8846,,19840424,12,,,,,,,,,0,,0,,,,00227449,2017/06/30,20230704,20260914
1101110373110,주식회사 다원건설,DAWOM,다원건설,이계원,E,기타,,,1298116777,461191,경기도 성남시 수정구 태평1동 6426,경기도 성남시 수정구 태평1동 6426,없음,0342)751-8845,0342)751-8846,,19840424,12,,,,,,,,,0,,0,,,,00227449,2017/06/30,20260101,20260101
1101110373110,다원건설,,,이계원,,,31,주식회사,1298116777,13313,경기 성남시 수정구 성남대로,1197 (수진동),,031 751 8845,031 751 8846,,19840424,,,,,,,,Y,,22,,0,,,,,,20251008,20251014
1101110373110,주식회사 다원건설,DAWOM,다원건설,이계원,E,기타,,,,461191,경기도 성남시 수정구 태평1동 6426,,없음,0342)751-8845,0342)751-8846,,19840424,12,,,,,,,,,0,,0,,,,00227449,2017/06/30,20200509,20230703
1101110373136,(주)부일씨앤피,,,,,,,,,,서울특별시 송파구 송이로36길 68 신안빌딩 3층 문정동,신안빌딩 3층 문정동,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110373136,(주)부일씨앤피,,,,,,,,,,서울특별시 송파구,송이로36길 68 (신안빌딩 3층 문정동),,,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110373136,(주)부일씨앤피,BOOIL FACILITIES CO,,안인수,,,,,2068133132,05809,서울  송파구  문정동,89-8  신안빌딩  3층,,82-02-443-9500,02-443-9245,,19820318,,,,,,,,,,16,,0,,,,,,20200517,20200517
1101110373144,드림링크(주),dreamlink CO.LTD,드림링크,장덕진,E,기타,,,2128105683,143709,서울특별시 광진구 구의동 547-8 리젠트오피스텔 909호,,,02-447-6008,02-447-6440,,19840424,12,,,,,,,,,0,,0,,,,00362520,2017/06/30,20200509,20260914
1101110373144,드림링크(주),dreamlink CO.LTD,드림링크,장덕진,E,기타,,,2128105683,143709,서울특별시 광진구 구의동 547-8 리젠트오피스텔 909호,서울특별시 광진구 구의동 547-8 리젠트오피스텔 909호,,02-447-6008,02-447-6440,,19840424,12,,,,,,,,,0,,0,,,,00362520,2017/06/30,20260101,20260101
1101110373160,(주)삼성어패럴,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110373160,(주)삼성어패럴,,,,,,,,,,,,,034300870511,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110373235,삼성오피스컴퓨터,SAM SUNG OFFICE COMPUTER,,김한기,,,,,1168150463,07237,서울 영등포구 여의도동,14-32,,82-02-0785-5211,,,19840501,,,,,,,,,,47,,0,,,,,,20200517,20200517
1101110373277,한영흥상(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110373326,(주)에이스컴퓨터,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110373384,덕신시리콘,,,한경삼,,,31,주식회사,2208131993,15849,경기도 군포시 당정로28번길 18-9,(당정동),www.dukshin.net,031 625 8917,02  563 6385,,19840428,,,,,,,,Y,,10,,0,,,,,,20200831,20210430
1101110373384,(주)덕신시리콘,DEUKSIN,,한경삼,,,,,2208131993,15849,경기도 군포시 당정로28번길 18-9,(당정동),,82-02-563-6381,02-563-6385,,19840515,,,,,,,,,,10,,0,,,,,,20200517,20200517
1101110373384,덕신시리콘,,,한경삼,,,31,주식회사,2208131993,435833,경기 군포시 당정동,413-11,www.dukshin.net,031 625 8917,02  563 6385,,19840428,,,,,,,,Y,,10,,0,,,,,,20200517,20200517
1101110373459,한국인터페이바(주),,,,,,,,,,경상북도 의성군 용연1길 40-3 (농공공업단지내) 용연리,(농공공업단지내) 용연리,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110373459,한국인터페이바(주),,,,,,,,,,경상북도 의성군,용연1길 40-3 ((농공공업단지내) 용연리),,,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110373475,신일조명(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110373574,에스아이지패키징코리아(주),SIG PACKAGING KOREA LTD.,에스아이지패키징코리아,이안콜린우드,E,기타,,,2118153125,06034,서울특별시 강남구 강남대로 636 두원빌딩 8층,,,02-3440-9722,02-540-0437,,19840502,12,,,,,,,,,0,,0,,,,00187497,2023/02/22,20221227,20260914
1101110373574,에스아이지패키징코리아(주),SIG PACKAGING KOREA LTD.,에스아이지패키징코리아,이안콜린우드,E,기타,,,2118153125,06034,서울특별시 강남구 강남대로 636 두원빌딩 8층,서울특별시 강남구 강남대로 636 두원빌딩 8층,,02-3440-9722,02-540-0437,,19840502,12,,,,,,,,,0,,0,,,,00187497,2023/02/22,20260101,20260101
1101110373574,(주)에버그린패키징코리아,EVERGREEN PACKAGING KOREA LTD.,에버그린패키징코리아,이한동,E,기타,,,2118153125,135746,서울특별시 강남구 신사동 두원빌딩8층,,,02-540-5011,02-540-0437,,19840502,12,,,,,,,,,0,,0,,,,00187497,2022/02/23,20200509,20221226
1101110373582,주식회사 어센드에셋,City Park ENC CO. LTD,어센드에셋,정진극,E,기타,,,1068132643,140100,서울특별시 용산구 문배동 11-10,,,02-713-7700,02-713-7773,,19840502,12,,,,,,,,,0,,0,,,,00804716,2026/06/23,20260623,20260914
1101110373582,주식회사시티파크종합건설,City Park ENC CO. LTD,시티파크종합건설,정진극,E,기타,,,1068132643,140100,서울특별시 용산구 문배동 11-10,,,02-713-7700,02-713-7773,,19840502,12,,,,,,,,,0,,0,,,,00804716,2023/02/20,20200509,20260622
1101110373582,주식회사시티파크종합건설,City Park ENC CO. LTD,시티파크종합건설,정진극,E,기타,,,1068132643,140100,서울특별시 용산구 문배동 11-10,서울특별시 용산구 문배동 11-10,,02-713-7700,02-713-7773,,19840502,12,,,,,,,,,0,,0,,,,00804716,2023/02/20,20260101,20260101
1101110373582,구일건기(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110373649,(주)알파어셈블리솔루션즈코리아,ALPHA ASSEMBLY SOLUTIONS KOREA Ltd.,알파어셈블리솔루션즈코리아,조 경래,E,기타,,,1338123388,15093,"경기도 시흥시 옥구천서로131번길 40 (정왕동, (주)알파메탈)",,,031-433-1456,031-499-2616,,19840502,12,,,,,,,,,0,,0,,,,00222541,2023/02/16,20200509,20260914
1101110373649,(주)알파어셈블리솔루션즈코리아,ALPHA ASSEMBLY SOLUTIONS KOREA Ltd.,알파어셈블리솔루션즈코리아,조 경래,E,기타,,,1338123388,15093,"경기도 시흥시 옥구천서로131번길 40 (정왕동, (주)알파메탈)","경기도 시흥시 옥구천서로131번길 40 (정왕동, (주)알파메탈)",,031-433-1456,031-499-2616,,19840502,12,,,,,,,,,0,,0,,,,00222541,2023/02/16,20260101,20260101
1101110373730,(주)미건개발,/,,이동훈,,,,,1298110415,13230,경기 성남시중원구 상대원1동,460-5,,82-031-734-8001,031-734-8002,,19840503,,,,,,,,,,1,,0,,,,,,20200517,20200517
1101110373748,대덕전설,,,남궁성규,,,31,주식회사,1168105686,07333,서울특별시 영등포구 여의대방로 379,711호(여의도동),,02  780 8089,02  780 2908,,19831207,,,,,,,,Y,,38,,0,,,,,,20211130,20260914
1101110373748,대덕전설(주),DAE DUCK ELECTRIC CONSTRUCTION,,남궁성규,,,,,1168105686,07333,서울특별시  영등포구  여의대방로  379,"711호  (여의도동,제일빌딩)",,82-02-780-8089,02-780-2908,,19840123,,,,,,,,,,34,,0,,,,,,20200517,20200517
1101110373897,(주)우전정보통신,WOO JIN TECHNOLOGY,,이정,,,,,1058123684,01734,서울특별시 노원구 한글비석로 242,"(중계동,삼부프라자) 121호",,82-02-922-1212,,,19840518,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110373912,동우티이씨,,,유우준,,,31,주식회사,2188106981,12925,경기도 하남시 미사대로 510,"431,432,433,434호 (덕풍동, 하남아이에스비즈타워)",www.dongwootec.com,02  402 0341,02  402 2881,,19840509,,,,,,,,Y,,22,,0,,,,,,20240930,20260914
1101110373912,동우티이씨,,,유우준,,,31,주식회사,2188106981,12925,경기도 하남시 미사대로 510,"(덕풍동) 431, 432, 433, 434호",www.dongwootec.com,02 402 0341,02 402 2881,,19840509,,,,,,,,Y,,22,,0,,,,,,20230927,20240929
1101110373912,동우티이씨,,,유우준,,,31,주식회사,2188106981,12925,경기도 하남시 미사대로 510,(덕풍동) 제431호434호,www.dongwootec.com,02 402 0341,02 402 2881,,19840509,,,,,,,,Y,,26,,0,,,,,,20220228,20230926
1101110373912,동우티이씨,,,유우준,,,31,주식회사,2188106981,12925,경기도 하남시 미사대로 510,(덕풍동) 제431호434호,www.dongwootec.com,02  402 0341,02  402 2881,,19840509,,,,,,,,Y,,26,,0,,,,,,20210331,20220128
1101110373912,동우티이씨,,,유우준,,,31,주식회사,2188106981,05660,서울 송파구 중대로33길 18,",2층(오금동)",www.dongwootec.com,02  402 0341,02  402 2881,,19840509,,,,,,,,Y,,26,,0,,,,,,20200517,20210226
1101110373912,(주)동우티이씨,DONG WOO JI O SYSTEM,,유우준,,,,,2188106981,05660,서울 송파구 오금동,38-5영신빌딩3층,,82-02-402-0341,02-402-2881,,19840509,,,,,,,,,,6,,0,,,,,,20200517,20200517
1101110373920,(주)미래소프트웨어,MIRAESOFTWARE,,이인덕,,,,,2148110708,06725,서울 서초구 서초동,1428-3호  미래빌딩3층,,82-02-598-1090,02-598-1091,,19840509,,,,,,,,,,23,,0,,,,,,20200517,20200517
1101110374001,주화산업(주),JOOWHA IND. CO. LTD,주화산업,김정환,E,기타,,,1208102811,135729,서울특별시 강남구 무역센터 무역회관 4204호,,www.joowha.com,02  -551 -3961,02)551-3970,,19840510,12,,,93/05/20,,,,,,0,,0,,,,00149521,2017/06/30,20200509,20260914
1101110374001,주화산업(주),JOOWHA IND. CO. LTD,주화산업,김정환,E,기타,,,1208102811,135729,서울특별시 강남구 무역센터 무역회관 4204호,서울특별시 강남구 무역센터 무역회관 4204호,www.joowha.com,02  -551 -3961,02)551-3970,,19840510,12,,,93/05/20,,,,,,0,,0,,,,00149521,2017/06/30,20260101,20260101
1101110374027,(주)우리들건설,WRD,,김정택,,,,,1078126353,05542,서울 송파구 방이동,22-5번지 대림 1701호,,82-02-415-7792,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110374051,삼진공작주식회사,"SAM JIN INDUSTRIAL CO., LTD",삼진공작,황선복,E,기타,,,1138110889,08212,"서울특별시 구로구 경인로 579 (신도림동, 안성빌딩) A동 507호",,,02-2636-0141,02-2679-9956,,19850511,12,,,,,,,,,0,,0,,,,00181040,2023/02/22,20200509,20260914
1101110374051,삼진공작주식회사,"SAM JIN INDUSTRIAL CO., LTD",삼진공작,황선복,E,기타,,,1138110889,08212,"서울특별시 구로구 경인로 579 (신도림동, 안성빌딩) A동 507호","서울특별시 구로구 경인로 579 (신도림동, 안성빌딩) A동 507호",,02-2636-0141,02-2679-9956,,19850511,12,,,,,,,,,0,,0,,,,00181040,2023/02/22,20260101,20260101
1101110374233,(주)아세아레코드,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110374332,(주)일렉코닷컴,ELECKO.COM CO.LTD,,최창갑,,,,,2158133932,05808,서울 송파구 문정동,69-4,,82-02-0449-9231,,,19840515,,,,,,,,,,104,,0,,,,,,20200517,20200517
1101110374366,(주)대한세무협회,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110374366,(주)대한세무협회,,,김성환,,,,,2148106960,06658,서울 서초구 서초동,1506-5,,82-02-586-3151,02-586-3155,,19850401,,,,,,,,,,11,,0,,,,,,20200517,20200517
1101110374457,유공종합건설(주),,,,,,,,,,서울특별시 강남구 도산대로 524 (청담동),(청담동),,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110374457,유공종합건설(주),,,,,,,,,,서울특별시 강남구,도산대로 524 ((청담동)),,,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110374663,한국하니웰(주),"Honeywell Co., Ltd",한국하니웰,박장원,E,기타,,,1068147904,03922,"서울특별시 마포구 월드컵북로 434 (상암동, 상암ITTower)5층",,,02-799-6114,02-792-9012,,19840518,12,,,,,,,,,0,,0,,,,00106094,2026/05/19,20260519,20260914
1101110374663,한국하니웰(주),"Honeywell Co., Ltd",한국하니웰,이재환,E,기타,,,1068147904,03922,"서울특별시 마포구 월드컵북로 434 (상암동, 상암ITTower)5층",,,02-799-6031,02-792-9012,,19840518,12,,,,,,,,,0,,0,,,,00106094,2024/07/08,20220209,20260518
1101110374663,한국하니웰(주),"Honeywell Co., Ltd",한국하니웰,이재환,E,기타,,,1068147904,03922,"서울특별시 마포구 월드컵북로 434 (상암동, 상암ITTower)5층","서울특별시 마포구 월드컵북로 434 (상암동, 상암ITTower)5층",,02-799-6031,02-792-9012,,19840518,12,,,,,,,,,0,,0,,,,00106094,2024/07/08,20260101,20260101
1101110374663,한국하니웰(주),"Honeywell Co., Ltd",한국하니웰,홍순호,E,기타,,,1068147904,03922,"서울특별시 마포구 월드컵북로 434 (상암동, 상암ITTower)5층",,,02-799-6031,02-792-9012,,19840518,12,,,,,,,,,0,,0,,,,00106094,2021/07/30,20200509,20220208
1101110374697,주식회사 대우경제연구소,Daewoo Economic Research Institute,대우경제연구소,김영호,E,기타,,,1168105537,150716,서울특별시 영등포구 여의도동 34-3,,www.DWERI.re.kr,768-4114,785-5670,,19840519,12,,,,,,,,,0,,0,,,,00111582,2017/06/30,20200509,20260914
1101110374697,주식회사 대우경제연구소,Daewoo Economic Research Institute,대우경제연구소,김영호,E,기타,,,1168105537,150716,서울특별시 영등포구 여의도동 34-3,서울특별시 영등포구 여의도동 34-3,www.DWERI.re.kr,768-4114,785-5670,,19840519,12,,,,,,,,,0,,0,,,,00111582,2017/06/30,20260101,20260101
1101110374704,(주)감코명화,GARMCO MYUNGHWA LTD,감코명화,이재화,E,기타,,,1198101336,17953,경기도 평택시 포승읍 평택항로268번길 180,,www.myunghwa.biz,804-8881,804-8880,,19840519,12,,,,,,,,,0,,0,,,,00605595,2017/06/30,20200509,20260914
1101110374704,(주)감코명화,GARMCO MYUNGHWA LTD,감코명화,이재화,E,기타,,,1198101336,17953,경기도 평택시 포승읍 평택항로268번길 180,경기도 평택시 포승읍 평택항로268번길 180,www.myunghwa.biz,804-8881,804-8880,,19840519,12,,,,,,,,,0,,0,,,,00605595,2017/06/30,20260101,20260101
1101110374762,한국코믹스판매(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110374762,한국코믹스판매(주),,,,,,,,,,,,,*,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110374788,주식회사가나원,CANAWON CORPORATION,가나원,서동진,E,기타,,,2118156063,135120,서울특별시 강남구 신사동 552-19,,,02-516-9187,02-540-0437,,19840501,12,,,,,,,,,0,,0,,,,00523723,2017/06/30,20200509,20260914
1101110374788,주식회사가나원,CANAWON CORPORATION,가나원,서동진,E,기타,,,2118156063,135120,서울특별시 강남구 신사동 552-19,서울특별시 강남구 신사동 552-19,,02-516-9187,02-540-0437,,19840501,12,,,,,,,,,0,,0,,,,00523723,2017/06/30,20260101,20260101
1101110374845,매일종합개발,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110374845,매일종합개발,,,,,,,,,,,,,000-0000-0000,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110374879,(주)금강정밀산업,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110374879,(주)금강정밀산업,,,,,,,,,,,,,033900720048,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110374879,(주)금강정밀산업,"KUM KANG BEND CO.,LTD.",,박노경,,,,,2068146563,04757,서울 성동구 마장동,777-4,,82-02-2296-4291,,,19840522,,,,,,,,,,62,,0,,,,,,20200517,20200517
1101110374895,(주)일류섬유,,,,,,,,,,서울특별시 중구   회현동3가,회현동3가,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110374895,(주)일류섬유,,,,,,,,,,서울특별시 중구,(회현동3가),,,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110374928,세운해상항화(주),"SWT SHIPPING CO.,LTD",,최영학,,,,,1028133989,03175,서울특별시 종로구 경희궁2길 14,"3층,4층 (내수동,익근빌딩)",,82-02-720-0036,02-723-3666,,19840523,,,,,,,,,,12,,0,,,,,,20200517,20200517
1101110374986,가락건설(주),Garak Construction,가락건설,김대중,E,기타,,,2148135261,06615,"서울특별시 서초구 서초대로 411 (서초동, GTTOWER)",,,590-2604,556-0745,,19840524,12,,,,,,,,,0,,0,,,,00100188,2023/02/22,20200509,20260914
1101110374986,가락건설(주),Garak Construction,가락건설,김대중,E,기타,,,2148135261,06615,"서울특별시 서초구 서초대로 411 (서초동, GTTOWER)","서울특별시 서초구 서초대로 411 (서초동, GTTOWER)",,590-2604,556-0745,,19840524,12,,,,,,,,,0,,0,,,,00100188,2023/02/22,20260101,20260101
1101110375067,(주)성신,,성신,양정한,E,기타,,,1238137279,430010,경기도 안양시 만안구 안양동 622-448,,,031-445-8230,,,19840627,03,,,,,,,,,0,,0,,,,00370459,2017/06/30,20200509,20260914
1101110375067,(주)성신,,성신,양정한,E,기타,,,1238137279,430010,경기도 안양시 만안구 안양동 622-448,경기도 안양시 만안구 안양동 622-448,,031-445-8230,,,19840627,03,,,,,,,,,0,,0,,,,00370459,2017/06/30,20260101,20260101
1101110375108,대진항운(주),"DAIJINEXPRESS.CO.,LTD",대진항운,박창현,E,기타,,,1058132825,04056,서울특별시 마포구 신촌로2안길 19 (동교동),,daijinexpress.co.kr,02-323-2700,02-323-2442,,19840525,12,,,,,,,,,0,,0,,,,01542716,2023/02/20,20210413,20260914
1101110375108,대진항운(주),"DAIJINEXPRESS.CO.,LTD",대진항운,박창현,E,기타,,,1058132825,04056,서울특별시 마포구 신촌로2안길 19 (동교동),서울특별시 마포구 신촌로2안길 19 (동교동),daijinexpress.co.kr,02-323-2700,02-323-2442,,19840525,12,,,,,,,,,0,,0,,,,01542716,2023/02/20,20260101,20260101
1101110375108,대진항운(주),DAIJIN EXPRESS.CO.LTD,,박창현,,,,,1058132825,04056,서울특별시 마포구 신촌로2안길 19,"(동교동,대진빌딩)",,82-02-323-2700,02-323-2442,화물운송 중개_ 대리 및 관련 서비스업,19840616,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110375108,대진항운(주),DAIJIN EXPRESS.CO.LTD,,박창현,,,,,1058132825,04056,서울특별시 마포구 신촌로2안길 19,"(동교동,대진빌딩)",,82-02-323-2700,02-323-2442,,19840616,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110375158,(주)한림신문인쇄,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
